chr1	4750670	4751670
chr1	4760588	4761588
chr1	4762672	4763672
chr1	4805229	4806229
chr1	4815635	4816635
chr1	4853787	4854787
chr1	4865741	4866741
chr1	4885815	4886815
chr1	4897985	4898985
chr1	5023027	5024027
chr1	5430052	5431052
chr1	5470427	5471427
chr1	5484576	5485576
chr1	5488176	5489176
chr1	5562031	5563031
chr1	5568746	5569746
chr1	5574306	5575306
chr1	5671558	5672558
chr1	5711941	5712941
chr1	5718389	5719389
chr1	5719995	5720995
chr1	5767282	5768282
chr1	5780145	5781145
chr1	5805533	5806533
chr1	5839356	5840356
chr1	5960902	5961902
chr1	5975767	5976767
chr1	5998988	5999988
chr1	6034908	6035908
chr1	6043138	6044138
chr1	6052073	6053073
chr1	6075975	6076975
chr1	6085823	6086823
chr1	6094201	6095201
chr1	6118332	6119332
chr1	6168572	6169572
chr1	6187443	6188443
chr1	6201324	6202324
chr1	6208418	6209418
chr1	6217437	6218437
chr1	6242698	6243698
chr1	6259208	6260208
chr1	6264902	6265902
chr1	6265624	6266624
chr1	6279997	6280997
chr1	6295559	6296559
chr1	6304768	6305768
chr1	6318379	6319379
chr1	6319658	6320658
chr1	6320679	6321679
chr1	6336178	6337178
chr1	6361255	6362255
chr1	6385231	6386231
chr1	6403262	6404262
chr1	6410149	6411149
chr1	6411917	6412917
chr1	6417757	6418757
chr1	6418578	6419578
chr1	6427472	6428472
chr1	6445522	6446522
chr1	6453347	6454347
chr1	6461486	6462486
chr1	6464399	6465399
chr1	6474211	6475211
chr1	6479543	6480543
chr1	6483197	6484197
chr1	6500001	6501001
chr1	6507554	6508554
chr1	6531780	6532780
chr1	6546222	6547222
chr1	6548791	6549791
chr1	6549619	6550619
chr1	6550150	6551150
chr1	6551261	6552261
chr1	6579697	6580697
chr1	6581294	6582294
chr1	6614100	6615100
chr1	6639499	6640499
chr1	6647298	6648298
chr1	6659029	6660029
chr1	6660884	6661884
chr1	6662488	6663488
chr1	6673144	6674144
chr1	6684736	6685736
chr1	6761444	6762444
chr1	6803584	6804584
chr1	6813405	6814405
chr1	6821808	6822808
chr1	6830486	6831486
chr1	6844890	6845890
chr1	6861842	6862842
chr1	6949644	6950644
chr1	6978289	6979289
chr1	7022454	7023454
chr1	7051007	7052007
chr1	7085931	7086931
chr1	7130140	7131140
chr1	7170067	7171067
chr1	7177248	7178248
chr1	7267636	7268636
chr1	7325440	7326440
chr1	7359096	7360096
chr1	7360644	7361644
chr1	7394448	7395448
chr1	7461536	7462536
chr1	7514582	7515582
chr1	7530641	7531641
chr1	7538671	7539671
chr1	7599410	7600410
chr1	7609036	7610036
chr1	7632264	7633264
chr1	7727302	7728302
chr1	7728219	7729219
chr1	7764260	7765260
chr1	7805556	7806556
chr1	7830829	7831829
chr1	7843578	7844578
chr1	7870146	7871146
chr1	7945306	7946306
chr1	8000449	8001449
chr1	8008700	8009700
chr1	8013823	8014823
chr1	8021124	8022124
chr1	8035019	8036019
chr1	8064803	8065803
chr1	8074682	8075682
chr1	8079765	8080765
chr1	8085886	8086886
chr1	8100364	8101364
chr1	8135528	8136528
chr1	8137878	8138878
chr1	8150153	8151153
chr1	8154244	8155244
chr1	8157185	8158185
chr1	8242110	8243110
chr1	8257479	8258479
chr1	8271635	8272635
chr1	8284685	8285685
chr1	8374068	8375068
chr1	8377665	8378665
chr1	8411641	8412641
chr1	8456650	8457650
chr1	8471952	8472952
chr1	8483352	8484352
chr1	8516069	8517069
chr1	8542828	8543828
chr1	8585343	8586343
chr1	8599982	8600982
chr1	8604799	8605799
chr1	8720159	8721159
chr1	8721495	8722495
chr1	8734726	8735726
chr1	8739104	8740104
chr1	8763136	8764136
chr1	8799908	8800908
chr1	8877287	8878287
chr1	8908597	8909597
chr1	8931000	8932000
chr1	8933367	8934367
chr1	8938313	8939313
chr1	8959600	8960600
chr1	9001562	9002562
chr1	9045974	9046974
chr1	9049470	9050470
chr1	9170467	9171467
chr1	9174689	9175689
chr1	9188780	9189780
chr1	9222536	9223536
chr1	9223676	9224676
chr1	9256477	9257477
chr1	9288247	9289247
chr1	9291326	9292326
chr1	9294533	9295533
chr1	9326803	9327803
chr1	9335265	9336265
chr1	9340088	9341088
chr1	9354138	9355138
chr1	9359872	9360872
chr1	9362823	9363823
chr1	9375328	9376328
chr1	9381095	9382095
chr1	9399960	9400960
chr1	9410001	9411001
chr1	9472871	9473871
chr1	9488585	9489585
chr1	9493960	9494960
chr1	9503835	9504835
chr1	9532763	9533763
chr1	9536481	9537481
chr1	9598860	9599860
chr1	9615110	9616110
chr1	9621218	9622218
chr1	9648265	9649265
chr1	9653536	9654536
chr1	9675312	9676312
chr1	9686711	9687711
chr1	9711694	9712694
chr1	9731091	9732091
chr1	9747066	9748066
chr1	9749109	9750109
chr1	9759069	9760069
chr1	9760140	9761140
chr1	9778842	9779842
chr1	9784751	9785751
chr1	9826547	9827547
chr1	9835426	9836426
chr1	9868966	9869966
chr1	9883835	9884835
chr1	9885161	9886161
chr1	9896185	9897185
chr1	9903306	9904306
chr1	9929514	9930514
chr1	9932469	9933469
chr1	9937607	9938607
chr1	9950195	9951195
chr1	9950844	9951844
chr1	9952264	9953264
chr1	9958677	9959677
chr1	9969866	9970866
chr1	10002930	10003930
chr1	10010092	10011092
chr1	10078271	10079271
chr1	10092338	10093338
chr1	10115443	10116443
chr1	10117068	10118068
chr1	10123650	10124650
chr1	10128652	10129652
chr1	10134124	10135124
chr1	10142845	10143845
chr1	10168050	10169050
chr1	10270019	10271019
chr1	10313486	10314486
chr1	10438215	10439215
chr1	10458478	10459478
chr1	10504554	10505554
chr1	10518834	10519834
chr1	10532128	10533128
chr1	10534456	10535456
chr1	10555707	10556707
chr1	10567114	10568114
chr1	10570262	10571262
chr1	10588072	10589072
chr1	10659316	10660316
chr1	10695332	10696332
chr1	10704252	10705252
chr1	10706082	10707082
chr1	10739324	10740324
chr1	10754344	10755344
chr1	10790770	10791770
chr1	10815685	10816685
chr1	10838964	10839964
chr1	10856227	10857227
chr1	10863744	10864744
chr1	10884664	10885664
chr1	10950854	10951854
chr1	10959909	10960909
chr1	11020763	11021763
chr1	11035489	11036489
chr1	11071904	11072904
chr1	11110913	11111913
chr1	11119711	11120711
chr1	11159431	11160431
chr1	11207174	11208174
chr1	11218354	11219354
chr1	11301530	11302530
chr1	11322181	11323181
chr1	11333014	11334014
chr1	11376542	11377542
chr1	11443904	11444904
chr1	11538384	11539384
chr1	11618949	11619949
chr1	11695564	11696564
chr1	11705434	11706434
chr1	11708524	11709524
chr1	11712959	11713959
chr1	11714380	11715380
chr1	11723748	11724748
chr1	11740755	11741755
chr1	11752858	11753858
chr1	11795630	11796630
chr1	11808891	11809891
chr1	11850627	11851627
chr1	11863219	11864219
chr1	11865599	11866599
chr1	11898410	11899410
chr1	11918987	11919987
chr1	11942642	11943642
chr1	11953651	11954651
chr1	11967404	11968404
chr1	11968145	11969145
chr1	11978611	11979611
chr1	11986079	11987079
chr1	11994192	11995192
chr1	12026891	12027891
chr1	12039788	12040788
chr1	12041355	12042355
chr1	12061659	12062659
chr1	12074189	12075189
chr1	12078986	12079986
chr1	12111770	12112770
chr1	12116209	12117209
chr1	12178311	12179311
chr1	12191841	12192841
chr1	12221533	12222533
chr1	12268606	12269606
chr1	12289577	12290577
chr1	12291984	12292984
chr1	12336008	12337008
chr1	12429002	12430002
chr1	12442724	12443724
chr1	12445875	12446875
chr1	12493942	12494942
chr1	12496736	12497736
chr1	12537999	12538999
chr1	12540480	12541480
chr1	12548428	12549428
chr1	12561407	12562407
chr1	12609600	12610600
chr1	12633541	12634541
chr1	12647952	12648952
chr1	12655553	12656553
chr1	12664050	12665050
chr1	12677929	12678929
chr1	12678741	12679741
chr1	12679502	12680502
chr1	12718701	12719701
chr1	12870430	12871430
chr1	12871237	12872237
chr1	12911199	12912199
chr1	13910202	13911202
chr1	13913476	13914476
chr1	13920059	13921059
chr1	13925927	13926927
chr1	13931349	13932349
chr1	13946094	13947094
chr1	13972727	13973727
chr1	13987701	13988701
chr1	13990658	13991658
chr1	13991889	13992889
chr1	14010134	14011134
chr1	14026232	14027232
chr1	14052027	14053027
chr1	14057108	14058108
chr1	14075333	14076333
chr1	14083902	14084902
chr1	14085295	14086295
chr1	14093152	14094152
chr1	14124974	14125974
chr1	14127323	14128323
chr1	14133376	14134376
chr1	14146354	14147354
chr1	14154998	14155998
chr1	14286551	14287551
chr1	14291991	14292991
chr1	14361554	14362554
chr1	14366211	14367211
chr1	14381585	14382585
chr1	14440033	14441033
chr1	14464281	14465281
chr1	14516734	14517734
chr1	14541373	14542373
chr1	14594164	14595164
chr1	14627540	14628540
chr1	14646770	14647770
chr1	14663817	14664817
chr1	14698252	14699252
chr1	14767520	14768520
chr1	14769700	14770700
chr1	14843553	14844553
chr1	14846963	14847963
chr1	14848667	14849667
chr1	14953441	14954441
chr1	14992582	14993582
chr1	15039276	15040276
chr1	15058048	15059048
chr1	15059200	15060200
chr1	15068391	15069391
chr1	15082094	15083094
chr1	15086053	15087053
chr1	15092014	15093014
chr1	15113854	15114854
chr1	15115894	15116894
chr1	15159850	15160850
chr1	15202393	15203393
chr1	15207122	15208122
chr1	15239816	15240816
chr1	15250099	15251099
chr1	15255661	15256661
chr1	15266136	15267136
chr1	15273102	15274102
chr1	15281609	15282609
chr1	15294691	15295691
chr1	15296355	15297355
chr1	15322422	15323422
chr1	15346148	15347148
chr1	15354335	15355335
chr1	15390422	15391422
chr1	15409754	15410754
chr1	15416577	15417577
chr1	15426550	15427550
chr1	15454694	15455694
chr1	15465842	15466842
chr1	15474652	15475652
chr1	15478478	15479478
chr1	15494683	15495683
chr1	15499124	15500124
chr1	15500482	15501482
chr1	15505021	15506021
chr1	15526937	15527937
chr1	15532612	15533612
chr1	15572114	15573114
chr1	15573189	15574189
chr1	15586806	15587806
chr1	15598668	15599668
chr1	15609686	15610686
chr1	15621884	15622884
chr1	15649689	15650689
chr1	15656274	15657274
chr1	15663842	15664842
chr1	15666488	15667488
chr1	15672056	15673056
chr1	15678602	15679602
chr1	15690874	15691874
chr1	15726798	15727798
chr1	15735878	15736878
chr1	15742112	15743112
chr1	15743677	15744677
chr1	15745050	15746050
chr1	15759087	15760087
chr1	15789587	15790587
chr1	15851051	15852051
chr1	15852814	15853814
chr1	15885699	15886699
chr1	15929666	15930666
chr1	15943511	15944511
chr1	16004798	16005798
chr1	16006314	16007314
chr1	16006835	16007835
chr1	16029751	16030751
chr1	16067552	16068552
chr1	16075466	16076466
chr1	16091954	16092954
chr1	16114748	16115748
chr1	16121295	16122295
chr1	16125204	16126204
chr1	16126235	16127235
chr1	16159473	16160473
chr1	16161004	16162004
chr1	16162047	16163047
chr1	16173571	16174571
chr1	16175544	16176544
chr1	16212491	16213491
chr1	16242606	16243606
chr1	16245512	16246512
chr1	16249450	16250450
chr1	16275715	16276715
chr1	16278904	16279904
chr1	16302075	16303075
chr1	16333323	16334323
chr1	16359003	16360003
chr1	16382250	16383250
chr1	16402168	16403168
chr1	16403031	16404031
chr1	16405102	16406102
chr1	16417458	16418458
chr1	16435758	16436758
chr1	16470008	16471008
chr1	16485146	16486146
chr1	16490437	16491437
chr1	16499667	16500667
chr1	16508031	16509031
chr1	16509314	16510314
chr1	16513892	16514892
chr1	16532697	16533697
chr1	16543531	16544531
chr1	16562278	16563278
chr1	16620397	16621397
chr1	16626650	16627650
chr1	16675011	16676011
chr1	16678589	16679589
chr1	16693110	16694110
chr1	16712566	16713566
chr1	16722791	16723791
chr1	16766644	16767644
chr1	16825267	16826267
chr1	16861073	16862073
chr1	16885849	16886849
chr1	16921346	16922346
chr1	16928523	16929523
chr1	16939606	16940606
chr1	16947184	16948184
chr1	16950178	16951178
chr1	16951095	16952095
chr1	16970725	16971725
chr1	17033809	17034809
chr1	17035917	17036917
chr1	17090301	17091301
chr1	17096512	17097512
chr1	17198816	17199816
chr1	17215593	17216593
chr1	17222244	17223244
chr1	17230918	17231918
chr1	17239999	17240999
chr1	17251739	17252739
chr1	17255723	17256723
chr1	17274634	17275634
chr1	17277784	17278784
chr1	17286884	17287884
chr1	17289657	17290657
chr1	17307659	17308659
chr1	17310889	17311889
chr1	17330002	17331002
chr1	17337986	17338986
chr1	17380116	17381116
chr1	17385819	17386819
chr1	17445489	17446489
chr1	17451946	17452946
chr1	17454429	17455429
chr1	17516117	17517117
chr1	17517579	17518579
chr1	17530725	17531725
chr1	17534232	17535232
chr1	17541142	17542142
chr1	17541625	17542625
chr1	17559933	17560933
chr1	17571413	17572413
chr1	17576806	17577806
chr1	17577929	17578929
chr1	17584918	17585918
chr1	17591355	17592355
chr1	17602743	17603743
chr1	17607833	17608833
chr1	17613570	17614570
chr1	17615983	17616983
chr1	17618490	17619490
chr1	17624153	17625153
chr1	17674569	17675569
chr1	17695624	17696624
chr1	17729268	17730268
chr1	17732340	17733340
chr1	17765863	17766863
chr1	17767718	17768718
chr1	17769652	17770652
chr1	17786462	17787462
chr1	17801915	17802915
chr1	17814005	17815005
chr1	17817903	17818903
chr1	17820344	17821344
chr1	17828476	17829476
chr1	17846255	17847255
chr1	17871547	17872547
chr1	17880144	17881144
chr1	17885939	17886939
chr1	17895299	17896299
chr1	17908224	17909224
chr1	17912339	17913339
chr1	17914337	17915337
chr1	17942910	17943910
chr1	17951005	17952005
chr1	17959754	17960754
chr1	18009725	18010725
chr1	18192664	18193664
chr1	18200433	18201433
chr1	18560954	18561954
chr1	18910986	18911986
chr1	18923563	18924563
chr1	18944731	18945731
chr1	18962026	18963026
chr1	18994940	18995940
chr1	19007555	19008555
chr1	19146933	19147933
chr1	19201411	19202411
chr1	19208187	19209187
chr1	19210295	19211295
chr1	19212192	19213192
chr1	19228884	19229884
chr1	19239243	19240243
chr1	19252797	19253797
chr1	19258610	19259610
chr1	19263416	19264416
chr1	19265572	19266572
chr1	19279775	19280775
chr1	19282839	19283839
chr1	19288289	19289289
chr1	19296905	19297905
chr1	19324518	19325518
chr1	19337181	19338181
chr1	19355542	19356542
chr1	19360185	19361185
chr1	19380480	19381480
chr1	19401013	19402013
chr1	19439827	19440827
chr1	19529616	19530616
chr1	19536362	19537362
chr1	19567438	19568438
chr1	19577586	19578586
chr1	19614831	19615831
chr1	19638168	19639168
chr1	19662743	19663743
chr1	19670547	19671547
chr1	19687387	19688387
chr1	19693679	19694679
chr1	19721927	19722927
chr1	19756315	19757315
chr1	19766645	19767645
chr1	19777022	19778022
chr1	19794547	19795547
chr1	19795563	19796563
chr1	19811644	19812644
chr1	19922950	19923950
chr1	19944634	19945634
chr1	19966168	19967168
chr1	19969289	19970289
chr1	19970247	19971247
chr1	19979932	19980932
chr1	19985928	19986928
chr1	20008446	20009446
chr1	20030689	20031689
chr1	20041732	20042732
chr1	20091825	20092825
chr1	20198419	20199419
chr1	20204363	20205363
chr1	20208316	20209316
chr1	20229761	20230761
chr1	20275218	20276218
chr1	20301004	20302004
chr1	20427104	20428104
chr1	20435531	20436531
chr1	20436921	20437921
chr1	20450656	20451656
chr1	20478479	20479479
chr1	20497659	20498659
chr1	20537662	20538662
chr1	20605707	20606707
chr1	20682233	20683233
chr1	20693311	20694311
chr1	20737352	20738352
chr1	20753087	20754087
chr1	20807460	20808460
chr1	20811642	20812642
chr1	20820517	20821517
chr1	20822366	20823366
chr1	20833558	20834558
chr1	20914972	20915972
chr1	20930339	20931339
chr1	20938626	20939626
chr1	20940065	20941065
chr1	20959947	20960947
chr1	20987558	20988558
chr1	21022930	21023930
chr1	21044047	21045047
chr1	21051230	21052230
chr1	21059261	21060261
chr1	21061775	21062775
chr1	21112763	21113763
chr1	21348436	21349436
chr1	21417255	21418255
chr1	21475941	21476941
chr1	21503025	21504025
chr1	21521286	21522286
chr1	21532246	21533246
chr1	21578352	21579352
chr1	21635432	21636432
chr1	21650803	21651803
chr1	21655559	21656559
chr1	21660852	21661852
chr1	21662091	21663091
chr1	21671574	21672574
chr1	21682140	21683140
chr1	21766067	21767067
chr1	21835189	21836189
chr1	21861017	21862017
chr1	21866039	21867039
chr1	21913045	21914045
chr1	21933957	21934957
chr1	21940875	21941875
chr1	21953229	21954229
chr1	21964818	21965818
chr1	21981927	21982927
chr1	21985375	21986375
chr1	22090874	22091874
chr1	22109664	22110664
chr1	22114189	22115189
chr1	22195997	22196997
chr1	22231043	22232043
chr1	22259860	22260860
chr1	22263451	22264451
chr1	22265740	22266740
chr1	22283045	22284045
chr1	22292468	22293468
chr1	22300879	22301879
chr1	22345226	22346226
chr1	22351452	22352452
chr1	22369359	22370359
chr1	22378618	22379618
chr1	22396353	22397353
chr1	22418518	22419518
chr1	22463640	22464640
chr1	22498484	22499484
chr1	22503485	22504485
chr1	22554684	22555684
chr1	22602029	22603029
chr1	22746630	22747630
chr1	22777803	22778803
chr1	23030671	23031671
chr1	23065850	23066850
chr1	23076504	23077504
chr1	23134504	23135504
chr1	23158218	23159218
chr1	23302584	23303584
chr1	23336880	23337880
chr1	23345346	23346346
chr1	23426392	23427392
chr1	23453000	23454000
chr1	23493598	23494598
chr1	23503775	23504775
chr1	23515056	23516056
chr1	23523061	23524061
chr1	23670434	23671434
chr1	23694402	23695402
chr1	23694922	23695922
chr1	23703535	23704535
chr1	23730022	23731022
chr1	23778134	23779134
chr1	23799214	23800214
chr1	23803559	23804559
chr1	23810709	23811709
chr1	23854386	23855386
chr1	23865990	23866990
chr1	23881056	23882056
chr1	23885576	23886576
chr1	23888485	23889485
chr1	23911849	23912849
chr1	23919738	23920738
chr1	23945827	23946827
chr1	23988079	23989079
chr1	23999651	24000651
chr1	24017700	24018700
chr1	24069434	24070434
chr1	24104274	24105274
chr1	24117084	24118084
chr1	24119571	24120571
chr1	24126824	24127824
chr1	24151443	24152443
chr1	24164634	24165634
chr1	24194378	24195378
chr1	24230879	24231879
chr1	24277794	24278794
chr1	24285703	24286703
chr1	24306366	24307366
chr1	24335613	24336613
chr1	24372510	24373510
chr1	24373318	24374318
chr1	24435027	24436027
chr1	24438698	24439698
chr1	24443924	24444924
chr1	24446526	24447526
chr1	24469214	24470214
chr1	24475981	24476981
chr1	24518061	24519061
chr1	24528127	24529127
chr1	24562383	24563383
chr1	24609503	24610503
chr1	24610254	24611254
chr1	24611430	24612430
chr1	24620494	24621494
chr1	24635939	24636939
chr1	24643267	24644267
chr1	24645334	24646334
chr1	24648311	24649311
chr1	24689163	24690163
chr1	24691380	24692380
chr1	24706101	24707101
chr1	24708177	24709177
chr1	24735698	24736698
chr1	24741617	24742617
chr1	24743165	24744165
chr1	24828891	24829891
chr1	24841736	24842736
chr1	24894174	24895174
chr1	24920415	24921415
chr1	24969080	24970080
chr1	25009824	25010824
chr1	25071153	25072153
chr1	25088446	25089446
chr1	25174131	25175131
chr1	25281274	25282274
chr1	25296590	25297590
chr1	25349033	25350033
chr1	25356969	25357969
chr1	25358366	25359366
chr1	25368539	25369539
chr1	25520677	25521677
chr1	25558516	25559516
chr1	25559263	25560263
chr1	25566013	25567013
chr1	25573542	25574542
chr1	25664336	25665336
chr1	25670094	25671094
chr1	25678405	25679405
chr1	25751616	25752616
chr1	25756765	25757765
chr1	25795318	25796318
chr1	25869576	25870576
chr1	25875797	25876797
chr1	25894548	25895548
chr1	25895092	25896092
chr1	26022077	26023077
chr1	26034529	26035529
chr1	26050345	26051345
chr1	26145934	26146934
chr1	26158833	26159833
chr1	26185402	26186402
chr1	26216710	26217710
chr1	26218641	26219641
chr1	26221512	26222512
chr1	26231536	26232536
chr1	26238280	26239280
chr1	26324218	26325218
chr1	26361478	26362478
chr1	26437637	26438637
chr1	26449326	26450326
chr1	26495867	26496867
chr1	26503418	26504418
chr1	26507772	26508772
chr1	26527404	26528404
chr1	26560069	26561069
chr1	26602385	26603385
chr1	26610935	26611935
chr1	26632689	26633689
chr1	26647670	26648670
chr1	26662553	26663553
chr1	26678125	26679125
chr1	26680209	26681209
chr1	26683287	26684287
chr1	26685022	26686022
chr1	26698221	26699221
chr1	26704534	26705534
chr1	26743283	26744283
chr1	26758169	26759169
chr1	26799166	26800166
chr1	26826382	26827382
chr1	26850360	26851360
chr1	26855728	26856728
chr1	26857306	26858306
chr1	26946936	26947936
chr1	27003657	27004657
chr1	27018589	27019589
chr1	27019064	27020064
chr1	27021565	27022565
chr1	27024274	27025274
chr1	27049745	27050745
chr1	27070213	27071213
chr1	27080238	27081238
chr1	27097842	27098842
chr1	27113906	27114906
chr1	27126066	27127066
chr1	27152667	27153667
chr1	27175418	27176418
chr1	27177301	27178301
chr1	27179329	27180329
chr1	27185060	27186060
chr1	27189031	27190031
chr1	27191124	27192124
chr1	27198567	27199567
chr1	27216283	27217283
chr1	27226106	27227106
chr1	27247655	27248655
chr1	27286463	27287463
chr1	27288013	27289013
chr1	27293064	27294064
chr1	27325093	27326093
chr1	27337179	27338179
chr1	27338938	27339938
chr1	27357790	27358790
chr1	27423571	27424571
chr1	27438201	27439201
chr1	27443935	27444935
chr1	27448861	27449861
chr1	27468658	27469658
chr1	27472132	27473132
chr1	27481523	27482523
chr1	27518890	27519890
chr1	27560404	27561404
chr1	27573626	27574626
chr1	27625635	27626635
chr1	27626988	27627988
chr1	27648158	27649158
chr1	27667999	27668999
chr1	27669057	27670057
chr1	27675484	27676484
chr1	27692979	27693979
chr1	27709334	27710334
chr1	27718525	27719525
chr1	27781616	27782616
chr1	27816603	27817603
chr1	27848663	27849663
chr1	27854223	27855223
chr1	27866533	27867533
chr1	27868516	27869516
chr1	27884076	27885076
chr1	27894572	27895572
chr1	27901605	27902605
chr1	27930189	27931189
chr1	27951371	27952371
chr1	27963229	27964229
chr1	27985807	27986807
chr1	27998318	27999318
chr1	28012820	28013820
chr1	28021961	28022961
chr1	28051835	28052835
chr1	28099094	28100094
chr1	28156776	28157776
chr1	28184253	28185253
chr1	28189375	28190375
chr1	28198537	28199537
chr1	28240660	28241660
chr1	28261002	28262002
chr1	28285946	28286946
chr1	28392125	28393125
chr1	28414674	28415674
chr1	28431327	28432327
chr1	28437462	28438462
chr1	28455396	28456396
chr1	28461834	28462834
chr1	28484082	28485082
chr1	28519931	28520931
chr1	28523128	28524128
chr1	28559054	28560054
chr1	28562050	28563050
chr1	28573315	28574315
chr1	28575147	28576147
chr1	28585294	28586294
chr1	28653099	28654099
chr1	28655044	28656044
chr1	28667800	28668800
chr1	28669591	28670591
chr1	28695686	28696686
chr1	28718228	28719228
chr1	28743541	28744541
chr1	28764095	28765095
chr1	28776154	28777154
chr1	28831878	28832878
chr1	28844199	28845199
chr1	28878952	28879952
chr1	28907959	28908959
chr1	28920897	28921897
chr1	28925277	28926277
chr1	28927862	28928862
chr1	28969213	28970213
chr1	28974331	28975331
chr1	28975102	28976102
chr1	28994737	28995737
chr1	29062841	29063841
chr1	29101472	29102472
chr1	29186552	29187552
chr1	29192155	29193155
chr1	29203328	29204328
chr1	29208274	29209274
chr1	29211176	29212176
chr1	29213097	29214097
chr1	29240459	29241459
chr1	29298668	29299668
chr1	29448792	29449792
chr1	29473185	29474185
chr1	29508105	29509105
chr1	29517451	29518451
chr1	29523715	29524715
chr1	29528973	29529973
chr1	29556965	29557965
chr1	29562507	29563507
chr1	29572002	29573002
chr1	29575334	29576334
chr1	29597899	29598899
chr1	29606967	29607967
chr1	29609555	29610555
chr1	29628475	29629475
chr1	29651042	29652042
chr1	29706744	29707744
chr1	29839509	29840509
chr1	30042564	30043564
chr1	30049057	30050057
chr1	30056300	30057300
chr1	30112599	30113599
chr1	30121902	30122902
chr1	30170556	30171556
chr1	30179516	30180516
chr1	30182391	30183391
chr1	30271542	30272542
chr1	30446838	30447838
chr1	30478840	30479840
chr1	30531521	30532521
chr1	30556429	30557429
chr1	30663715	30664715
chr1	30851500	30852500
chr1	30884896	30885896
chr1	30984446	30985446
chr1	30995615	30996615
chr1	30998598	30999598
chr1	31085704	31086704
chr1	31090939	31091939
chr1	31118387	31119387
chr1	31122009	31123009
chr1	31130223	31131223
chr1	31140550	31141550
chr1	31143199	31144199
chr1	31170600	31171600
chr1	31173495	31174495
chr1	31180626	31181626
chr1	31190482	31191482
